estrato,pmid,geneid,hgnc_symbol,status,forma_casada,trecho_evidencia
Q1_Super_Populares,14630914,4088,HsT17436; JV15-2; MADH3; SMAD3,sobreviveu,,
Q1_Super_Populares,9722660,3146,DKFZp686A04236; HMG1; HMG3; HMGB1; SBP-1,descarte_b_no_abstract,HMG1,inal. Here we demonstrate that in vitro HMG1 and 2 can completely replace Ku protein
Q1_Super_Populares,12761501,5970,NFKB3; RELA; p65,descarte_a_fora_abstract,,
Q1_Super_Populares,16446977,64127,BLAU; CARD15; CD; CLR16.3; IBD1; NLRC2; NOD2; PSORAS1,sobreviveu,,
Q1_Super_Populares,30018336,6772,ISGF-3; STAT1; STAT91,descarte_b_no_abstract,STAT1,mmune response by initiating an miR146a-STAT1 feedback loop.   Interferon (IFN)-stimu
Q1_Super_Populares,31038410,672,BRCA1; BRCC1; FANCS; PPP1R53; RNF53,sobreviveu,,
Q1_Super_Populares,23157824,3845,K-Ras4B; KRAS; KRAS1; KRAS2,sobreviveu,,
Q1_Super_Populares,18237245,595,BCL1; CCND1; D11S287E; PRAD1; U21B31,sobreviveu,,
Q1_Super_Populares,17141222,6714,ASV; SRC; SRC1; c-src,sobreviveu,,
Q1_Super_Populares,12673844,3383,BB2; CD54; ICAM1,sobreviveu,,
Q1_Super_Populares,36510980,2064,CD340; ERBB2; HER-2; HER2; MLN-19; NEU; NGL; c-ERB-2; c-ERB2; p185(erbB2),sobreviveu,,
Q1_Super_Populares,12609713,332,API4; BIRC5; EPR-1; survivin,descarte_b_no_abstract,survivin,e effect of ursodeoxycholic acid on the survivin in thapsigargin-induced apoptosis.   En
Q1_Super_Populares,26490262,4000,CMD1A; HGPS; LGMD1B; LMN1; LMNA; LMNL1; MADA; PRO1,sobreviveu,,
Q1_Super_Populares,19284577,177,AGER; RAGE; SCARJ1; sRAGE,sobreviveu,,
Q1_Super_Populares,12807436,6622,NACP; PARK1; PARK4; PD1; SNCA,sobreviveu,,
Q1_Super_Populares,25888059,79068,ALKBH9; FTO; IFEX9; KIAA1752; MGC5149,sobreviveu,,
Q1_Super_Populares,12080444,5468,NR1C3; PPARG; PPARG1; PPARG2; PPARgamma,sobreviveu,,
Q1_Super_Populares,18155264,3105,HLA-A,sobreviveu,,
Q1_Super_Populares,27863403,673,BRAF; BRAF-1; BRAF1,sobreviveu,,
Q1_Super_Populares,34860163,1080,ABC35; ABCC7; CF; CFTR; CFTR/MRP; MRP7; TNR-CFTR; dJ760C5.1,sobreviveu,,
Q1_Super_Populares,12566177,348,AD2; APOE,sobreviveu,,
Q1_Super_Populares,29032501,3091,HIF-1alpha; HIF1; HIF1A; MOP1; PASD8; bHLHe78,descarte_a_fora_abstract,,
Q1_Super_Populares,38364252,1499,CTNNB; CTNNB1; armadillo; beta-catenin,sobreviveu,,
Q1_Super_Populares,30628725,5747,FADK; FAK; FAK1; PPP1R71; PTK2,sobreviveu,,
Q1_Super_Populares,15760907,2475,FLJ44809; FRAP; FRAP1; FRAP2; MTOR; RAFT1; RAPT1; mTOR,sobreviveu,,
Q1_Super_Populares,12135330,1636,ACE; ACE1; CD143; DCP1,sobreviveu,,
Q1_Super_Populares,22378045,6667,SP1,descarte_b_no_abstract,SP1,"iption level and was controlled by HDM2-SP1 interplay, where P14ARF relieved a domi"
Q1_Super_Populares,24030461,4780,NFE2L2; NRF-2; NRF2,sobreviveu,,
Q1_Super_Populares,19889638,207,AKT; AKT1; PKB; PRKBA; RAC; RAC-alpha,sobreviveu,,
Q1_Super_Populares,26321697,673,BRAF; BRAF-1; BRAF1,sobreviveu,,
Q1_Super_Populares,31018945,7450,F8VWF; VWF,sobreviveu,,
Q1_Super_Populares,18547262,595,BCL1; CCND1; D11S287E; PRAD1; U21B31,sobreviveu,,
Q1_Super_Populares,19826003,1387,CBP; CREBBP; KAT3A; RSTS; RTS,sobreviveu,,
Q1_Super_Populares,9660747,2033,EP300; KAT3B; p300,sobreviveu,,
Q1_Super_Populares,30894540,2033,EP300; KAT3B; p300,descarte_a_fora_abstract,,
Q1_Super_Populares,27986563,5728,BZS; MHAM; MMAC1; PTEN; PTEN1; TEP1,sobreviveu,,
Q1_Super_Populares,22044563,3480,CD221; IGF1R; IGFIR; IGFR; JTK13; MGC18216,descarte_a_fora_abstract,,
Q1_Super_Populares,12761493,5925,OSRC; PPP1R130; RB; RB1,sobreviveu,,
Q1_Super_Populares,16199891,183,AGT; SERPINA8,descarte_a_fora_abstract,,
Q1_Super_Populares,27030318,6667,SP1,descarte_b_no_abstract,SP1,"says, the relationship between miR-29b, SP1, and TNF-alpha was examined. RESULTS: D"
Q1_Super_Populares,27320800,177,AGER; RAGE; SCARJ1; sRAGE,sobreviveu,,
Q1_Super_Populares,41611887,7515,RCC; XRCC1,descarte_a_fora_abstract,,
Q1_Super_Populares,23097380,4233,DFNB97; HGFR; MET; RCCP2,descarte_b_no_abstract,MET,Autism risk gene MET variation and cortical thickness in typ
Q1_Super_Populares,19091404,595,BCL1; CCND1; D11S287E; PRAD1; U21B31,sobreviveu,,
Q1_Super_Populares,33060727,3958,GALIG; LGALS2; LGALS3; MAC-2,sobreviveu,,
Q1_Super_Populares,37907567,675,BRCA2; BRCC2; FACD; FAD; FAD1; FANCD; FANCD1; XRCC11,sobreviveu,,
Q1_Super_Populares,1672777,4879,NPPB,sobreviveu,,
Q1_Super_Populares,19834793,3119,CELIAC1; HLA-DQB; HLA-DQB1; IDDM1,descarte_a_fora_abstract,,
Q1_Super_Populares,32646478,6647,ALS; ALS1; IPOA; SOD1,sobreviveu,,
Q1_Super_Populares,20080624,472,ATA; ATC; ATD; ATDC; ATM; TEL1; TELO1,sobreviveu,,
Q1_Super_Populares,24702826,335,APOA1,descarte_a_fora_abstract,,
Q1_Super_Populares,24354620,857,CAV; CAV1,sobreviveu,,
Q1_Super_Populares,29992318,2146,ENX-1; EZH1; EZH2; KMT6; KMT6A,sobreviveu,,
Q1_Super_Populares,17927716,3105,HLA-A,descarte_a_fora_abstract,,
Q1_Super_Populares,14653306,110806262,,descarte_nao_verificavel,,
Q1_Super_Populares,20723587,1543,CP11; CYP1; CYP1A1; P1-450; P450-C; P450DX,descarte_a_fora_abstract,,
Q1_Super_Populares,20932315,2033,EP300; KAT3B; p300,sobreviveu,,
Q1_Super_Populares,27736845,4780,NFE2L2; NRF-2; NRF2,sobreviveu,,
Q1_Super_Populares,17335808,3091,HIF-1alpha; HIF1; HIF1A; MOP1; PASD8; bHLHe78,sobreviveu,,
Q1_Super_Populares,23644699,4312,CLG; MMP1,sobreviveu,,
Q1_Super_Populares,8054685,5747,FADK; FAK; FAK1; PPP1R71; PTK2,descarte_b_no_abstract,FAK,cently described focal adhesion kinase (FAK) has been implicated in signal transduc
Q1_Super_Populares,24745156,1026,CAP20; CDKN1; CDKN1A; CIP1; P21; SDI1; WAF1; p21; p21CIP1; p21Cip1/Waf1,descarte_b_no_abstract,p21,idence of proapoptotic proteins p53 and p21 in epithelial ovarian tumors].   OBJECT
Q1_Super_Populares,25344320,1499,CTNNB; CTNNB1; armadillo; beta-catenin,sobreviveu,,
Q1_Super_Populares,37554278,5747,FADK; FAK; FAK1; PPP1R71; PTK2,sobreviveu,,
Q1_Super_Populares,15562208,9370,ACDC; ACRP30; ADIPOQ; GBP28; adiponectin; apM1,sobreviveu,,
Q1_Super_Populares,28475016,367,AIS; AR; DHTR; HUMARA; NR3C4; SBMA; SMAX1,sobreviveu,,
Q1_Super_Populares,19082441,4288,Ki-67; MIB-1; MKI67; PPP1R105,descarte_b_no_abstract,Ki-67,2) was analysed for immunohistochemical Ki-67 and p53 expression. Labelling indices w
Q1_Super_Populares,16271941,7422,VEGF; VEGF-A; VEGFA; VPF,sobreviveu,,
Q1_Super_Populares,28242758,2146,ENX-1; EZH1; EZH2; KMT6; KMT6A,sobreviveu,,
Q1_Super_Populares,12482669,5595,ERK-1; ERK1; MAPK3; PRKM3; p44erk1; p44mapk,sobreviveu,,
Q1_Super_Populares,19109192,3586,CSIF; IL-10; IL10; IL10A; TGIF,sobreviveu,,
Q1_Super_Populares,35235311,983,CDC2; CDC28A; CDK1,descarte_a_fora_abstract,,
Q1_Super_Populares,26420348,4318,CLG4B; MMP9,sobreviveu,,
Q1_Super_Populares,28402926,6387,CXCL12; PBSF; SCYB12; SDF-1a; SDF-1b; SDF1; SDF1A; SDF1B; TLSF-a; TLSF-b; TPAR1,sobreviveu,,
Q1_Super_Populares,17603900,2952,GSTT1,descarte_a_fora_abstract,,
Q1_Super_Populares,19267073,4524,MTHFR,sobreviveu,,
Q1_Super_Populares,32350255,4193,HDM2; MDM2; MGC5370,sobreviveu,,
Q1_Super_Populares,27502297,3605,CTLA8; IL-17; IL-17A; IL17; IL17A,sobreviveu,,
Q1_Super_Populares,21194879,5728,BZS; MHAM; MMAC1; PTEN; PTEN1; TEP1,sobreviveu,,
Q1_Super_Populares,9443979,1387,CBP; CREBBP; KAT3A; RSTS; RTS,sobreviveu,,
Q1_Super_Populares,22644781,6774,APRF; STAT3,sobreviveu,,
Q1_Super_Populares,11087859,7316,UBC,descarte_a_fora_abstract,,
Q1_Super_Populares,1351056,2064,CD340; ERBB2; HER-2; HER2; MLN-19; NEU; NGL; c-ERB-2; c-ERB2; p185(erbB2),sobreviveu,,
Q1_Super_Populares,19594441,4790,KBF1; NF-kB1; NF-kappaB; NFKB-p50; NFKB1; NFkappaB; p105; p50,sobreviveu,,
Q1_Super_Populares,14999081,4137,DDPAC; FLJ31424; FTDP-17; MAPT; MAPTL; MGC138549; MSTD; MTBT1; MTBT2; PPND; PPP1R103; TAU; Tau-PHF6; tau; tau-40,sobreviveu,,
Q1_Super_Populares,23244138,6696,BNSP; BSPI; ETA-1; OPN; SPP1; lnc-PKD2-2-3,sobreviveu,,
Q1_Super_Populares,23541532,23435,ALS10; TARDBP; TDP-43,sobreviveu,,
Q1_Super_Populares,16893896,3077,HFE; HFE1; HLA-H,sobreviveu,,
Q1_Super_Populares,22344298,4088,HsT17436; JV15-2; MADH3; SMAD3,descarte_a_fora_abstract,,
Q1_Super_Populares,31798581,3565,BCGF-1; BCGF1; BSF1; IL-4; IL4; MGC79402,descarte_b_no_abstract,IL-4,Activation of the IL-4/STAT6 Signaling Pathway Promotes Lung C
Q1_Super_Populares,22068554,3123,HLA-DR1B; HLA-DRB1,sobreviveu,,
Q1_Super_Populares,25311665,6772,ISGF-3; STAT1; STAT91,sobreviveu,,
Q1_Super_Populares,33757513,7422,VEGF; VEGF-A; VEGFA; VPF,sobreviveu,,
Q1_Super_Populares,21816818,7515,RCC; XRCC1,sobreviveu,,
Q1_Super_Populares,24963148,6347,CCL2; GDCF-2; HC11; MCAF; MCP-1; MCP1; MGC9434; SCYA2; SMC-CF,sobreviveu,,
Q1_Super_Populares,26344197,4000,CMD1A; HGPS; LGMD1B; LMN1; LMNA; LMNL1; MADA; PRO1,descarte_a_fora_abstract,,
Q1_Super_Populares,6308458,335,APOA1,sobreviveu,,
Q1_Super_Populares,34927784,7852,CD184; CXCR4; D2S201E; HM89; HSY3RR; LESTR; NPY3R; NPYR; NPYY3R; fusin,sobreviveu,,
Q1_Super_Populares,21035110,3552,IL-1A; IL1; IL1-ALPHA; IL1A; IL1F1,sobreviveu,,
Q1_Super_Populares,25665057,4313,CLG4; CLG4A; MMP-2; MMP2; TBE-1,descarte_a_fora_abstract,,
Q1_Super_Populares,24078094,1027,CDKN1B; KIP1; P27KIP1,sobreviveu,,
Q1_Super_Populares,17189706,5599,JNK; JNK1; MAPK8; PRKM8; SAPK1,sobreviveu,,
Q1_Super_Populares,24842904,4193,HDM2; MDM2; MGC5370,sobreviveu,,
Q1_Super_Populares,29256070,836,CASP3; CPP32; CPP32B; Yama; apopain,sobreviveu,,
Q1_Super_Populares,25147336,3791,CD309; FLK1; KDR; VEGFR; VEGFR2,descarte_a_fora_abstract,,
Q1_Super_Populares,24489103,5970,NFKB3; RELA; p65,descarte_b_no_abstract,RELA,associated OGG1 then enhanced NF-kappaB/RelA binding to cis-elements and facilitated
Q1_Super_Populares,26908058,7421,NR1I1; PPP1R163; VDR,sobreviveu,,
Q1_Super_Populares,25184681,4292,COCA2; FCC2; HNPCC; HNPCC2; MLH-1; MLH1,descarte_a_fora_abstract,,
Q1_Super_Populares,36239545,4288,Ki-67; MIB-1; MKI67; PPP1R105,descarte_b_no_abstract,Ki-67,"Lung carcinoid tumours: histology and Ki-67, the eternal rivalry.   WHO classificat"
Q1_Super_Populares,12687213,3586,CSIF; IL-10; IL10; IL10A; TGIF,sobreviveu,,
Q1_Super_Populares,22389297,50943,AIID; DIETER; FOXP3; IPEX; JM2; PIDX; SCURFIN; XPID,sobreviveu,,
Q1_Super_Populares,23011509,672,BRCA1; BRCC1; FANCS; PPP1R53; RNF53,sobreviveu,,
Q1_Super_Populares,39162859,6622,NACP; PARK1; PARK4; PD1; SNCA,sem_doc,,
Q1_Super_Populares,19076218,355,APO-1; APT1; CD95; FAS; FAS1; TNFRSF6,sobreviveu,,
Q1_Super_Populares,27364547,7097,CD282; TIL4; TLR2,sobreviveu,,
Q1_Super_Populares,38446251,406991,MIR-21; MIR21; MIRN21; hsa-mir-21,descarte_b_no_abstract,MIR-21,The role of telocytes and miR-21-5p in tumorigenicity and metastasis of 
Q1_Super_Populares,15104566,7421,NR1I1; PPP1R163; VDR,sobreviveu,,
Q1_Super_Populares,15537704,5728,BZS; MHAM; MMAC1; PTEN; PTEN1; TEP1,sobreviveu,,
Q1_Super_Populares,21741444,207,AKT; AKT1; PKB; PRKBA; RAC; RAC-alpha,sobreviveu,,
Q1_Super_Populares,1388288,983,CDC2; CDC28A; CDK1,descarte_a_fora_abstract,,
Q1_Super_Populares,26385789,114548,AGTAVPRL; AII; AVP; C1orf7; CIAS1; CLR1.1; DFNA34; FCAS; FCU; MWS; NALP3; NLRP3; PYPAF1,sobreviveu,,
Q1_Super_Populares,37312615,406991,MIR-21; MIR21; MIRN21; hsa-mir-21,sobreviveu,,
Q1_Super_Populares,20437058,3479,IGF; IGF-I; IGF1; IGF1A; IGFI,descarte_a_fora_abstract,,
Q1_Super_Populares,33414168,4292,COCA2; FCC2; HNPCC; HNPCC2; MLH-1; MLH1,sobreviveu,,
Q1_Super_Populares,29150654,2908,GR; GRL; NR3C1,sobreviveu,,
Q1_Super_Populares,28797712,2100,ER-beta; ESR2; Erb; NR3A2,sobreviveu,,
Q1_Super_Populares,34830158,23411,SIR2L1; SIRT1,descarte_a_fora_abstract,,
Q1_Super_Populares,21673190,3309,BiP; GRP78; HSPA5,sobreviveu,,
Q1_Super_Populares,30504723,960,CD44; CD44R; CDw44; CSPG8; ECM-III; H-CAM; HCELL; HUTCH-1; HUTCH-I; Hermes-1; IN; MC56; MDU2; MDU3; MIC4; PGP-1; Pgp1,descarte_b_no_abstract,CD44,Targeting CD44 by CRISPR-Cas9 in Multi-Drug Resistant 
Q1_Super_Populares,17215244,3309,BiP; GRP78; HSPA5,descarte_a_fora_abstract,,
Q1_Super_Populares,25840495,64127,BLAU; CARD15; CD; CLR16.3; IBD1; NLRC2; NOD2; PSORAS1,sobreviveu,,
Q1_Super_Populares,23333300,6774,APRF; STAT3,sobreviveu,,
Q1_Super_Populares,37336816,5133,CD279; PD-1; PD1; PDCD1; SLEB2; hSLE1,descarte_b_no_abstract,PD-1,recreationally active runners: focus on PD-1 expression in Tregs and the IL-6/IL-10 
Q1_Super_Populares,21675959,7157,LFS1; TP53; p53,sobreviveu,,
Q1_Super_Populares,11122213,3565,BCGF-1; BCGF1; BSF1; IL-4; IL4; MGC79402,sobreviveu,,
Q1_Super_Populares,20304822,3725,AP-1; JUN; c-Jun,descarte_b_no_abstract,JUN, ATF3 formed an endogenous complex with JUN in CD4(+) T cells induced to Th1. Chrom
Q1_Super_Populares,12428239,3106,AS; HLA-B,descarte_b_no_abstract,HLA-B,ociation of ankylosing spondylitis with HLA-B*1403 in a West African population.   OB
Q1_Super_Populares,25458044,7124,DIF; TNF; TNF-alpha; TNFA; TNFSF2,sobreviveu,,
Q1_Super_Populares,32546241,3480,CD221; IGF1R; IGFIR; IGFR; JTK13; MGC18216,sobreviveu,,
Q1_Super_Populares,19621391,5743,COX2; PTGS2,sobreviveu,,
Q1_Super_Populares,21667253,4851,NOTCH1; TAN1,descarte_a_fora_abstract,,
Q1_Super_Populares,19904250,1557,CPCJ; CYP2C; CYP2C19; P450IIC19,sobreviveu,,
Q1_Super_Populares,22311343,3479,IGF; IGF-I; IGF1; IGF1A; IGFI,sobreviveu,,
Q1_Super_Populares,20827430,2950,FAEES3; GST3; GSTP; GSTP1,sobreviveu,,
Q1_Super_Populares,24302768,3146,DKFZp686A04236; HMG1; HMG3; HMGB1; SBP-1,descarte_b_no_abstract,HMGB1,Conditional ablation of HMGB1 in mice reveals its protective function
Q1_Super_Populares,25310198,7852,CD184; CXCR4; D2S201E; HM89; HSY3RR; LESTR; NPY3R; NPYR; NPYY3R; fusin,sobreviveu,,
Q1_Super_Populares,34385357,4000,CMD1A; HGPS; LGMD1B; LMN1; LMNA; LMNL1; MADA; PRO1,sobreviveu,,
Q1_Super_Populares,20595916,3557,ICIL-1RA; IL-1RN; IL1F3; IL1RA; IL1RN; IRAP; MGC10430,sobreviveu,,
Q1_Super_Populares,27756891,4609,MYC; MYCC; bHLHe39; c-Myc,sobreviveu,,
Q1_Super_Populares,32135277,3606,IGIF; IL-18; IL-1g; IL18; IL1F4,sobreviveu,,
Q1_Super_Populares,9924018,6714,ASV; SRC; SRC1; c-src,sobreviveu,,
Q1_Super_Populares,37968472,5290,PI3K; PIK3CA,sobreviveu,,
Q1_Super_Populares,27094578,3688,CD29; FNRB; GPIIA; ITGB1; MDF2; MSK12,sobreviveu,,
Q1_Super_Populares,20018238,1234,CC-CKR-5; CCR5; CD195; CKR-5; CKR5; CMKBR5; IDDM22,descarte_a_fora_abstract,,
Q1_Super_Populares,35621728,4869,B23; NPM; NPM1,sobreviveu,,
Q1_Super_Populares,15572666,1026,CAP20; CDKN1; CDKN1A; CIP1; P21; SDI1; WAF1; p21; p21CIP1; p21Cip1/Waf1,sobreviveu,,
Q1_Super_Populares,16166518,59272,ACE2; ACEH,sobreviveu,,
Q1_Super_Populares,26927720,5133,CD279; PD-1; PD1; PDCD1; SLEB2; hSLE1,sobreviveu,,
Q1_Super_Populares,22455686,3553,IL-1B; IL1-BETA; IL1B; IL1F2,sobreviveu,,
Q1_Super_Populares,21316605,6667,SP1,descarte_b_no_abstract,SP1,moter SNP285C/309G haplotype diminishes Sp1 transcription factor binding and reduce
Q1_Super_Populares,11875499,581,BAX; BCL2L4,sobreviveu,,
Q1_Super_Populares,24267414,79068,ALKBH9; FTO; IFEX9; KIAA1752; MGC5149,sobreviveu,,
Q1_Super_Populares,19568851,110806262,,descarte_nao_verificavel,,
Q1_Super_Populares,32463592,207,AKT; AKT1; PKB; PRKBA; RAC; RAC-alpha,sobreviveu,,
Q1_Super_Populares,24732340,4879,NPPB,descarte_a_fora_abstract,,
Q1_Super_Populares,23077289,4780,NFE2L2; NRF-2; NRF2,sobreviveu,,
Q1_Super_Populares,34271894,5133,CD279; PD-1; PD1; PDCD1; SLEB2; hSLE1,sobreviveu,,
Q1_Super_Populares,26852906,1312,COMT,sobreviveu,,
Q1_Super_Populares,23962558,6774,APRF; STAT3,sobreviveu,,
Q1_Super_Populares,19474754,1312,COMT,sobreviveu,,
Q1_Super_Populares,23185298,2932,GSK3B,sobreviveu,,
Q1_Super_Populares,17786964,7421,NR1I1; PPP1R163; VDR,sobreviveu,,
Q1_Super_Populares,16204701,2908,GR; GRL; NR3C1,sobreviveu,,
Q1_Super_Populares,24816252,1557,CPCJ; CYP2C; CYP2C19; P450IIC19,descarte_a_fora_abstract,,
Q1_Super_Populares,32636443,23411,SIR2L1; SIRT1,sobreviveu,,
Q1_Super_Populares,28400509,3845,K-Ras4B; KRAS; KRAS1; KRAS2,sobreviveu,,
Q1_Super_Populares,38441376,1432,CSBP1; CSBP2; CSPB1; MAPK14; Mxi2; PRKM14; PRKM15; p38; p38alpha,sobreviveu,,
Q1_Super_Populares,25687825,4780,NFE2L2; NRF-2; NRF2,sobreviveu,,
Q1_Super_Populares,20869334,472,ATA; ATC; ATD; ATDC; ATM; TEL1; TELO1,sobreviveu,,
Q1_Super_Populares,32296183,5595,ERK-1; ERK1; MAPK3; PRKM3; p44erk1; p44mapk,descarte_a_fora_abstract,,
Q1_Super_Populares,12181570,5879,RAC1; Rac-1; TC-25; p21-Rac1,sobreviveu,,
Q1_Super_Populares,22290228,5728,BZS; MHAM; MMAC1; PTEN; PTEN1; TEP1,sobreviveu,,
Q1_Super_Populares,25461680,355,APO-1; APT1; CD95; FAS; FAS1; TNFRSF6,sobreviveu,,
Q1_Super_Populares,32283711,59272,ACE2; ACEH,sobreviveu,,
Q1_Super_Populares,34081760,1956,EGFR; ERBB; ERBB1; ERRP,sobreviveu,,
Q1_Super_Populares,24994675,3690,CD61; GP3A; GPIIIa; ITGB3,sobreviveu,,
Q1_Super_Populares,33436551,3091,HIF-1alpha; HIF1; HIF1A; MOP1; PASD8; bHLHe78,sobreviveu,,
Q1_Super_Populares,38104911,3146,DKFZp686A04236; HMG1; HMG3; HMGB1; SBP-1,sobreviveu,,
Q1_Super_Populares,25451254,335,APOA1,sobreviveu,,
Q1_Super_Populares,16781717,335,APOA1,sobreviveu,,
Q1_Super_Populares,33737203,4312,CLG; MMP1,sobreviveu,,
Q1_Super_Populares,32795556,114548,AGTAVPRL; AII; AVP; C1orf7; CIAS1; CLR1.1; DFNA34; FCAS; FCU; MWS; NALP3; NLRP3; PYPAF1,sobreviveu,,
Q1_Super_Populares,36640339,472,ATA; ATC; ATD; ATDC; ATM; TEL1; TELO1,sobreviveu,,
Q1_Super_Populares,20399384,3557,ICIL-1RA; IL-1RN; IL1F3; IL1RA; IL1RN; IRAP; MGC10430,sobreviveu,,
Q1_Super_Populares,27015844,335,APOA1,sobreviveu,,
Q1_Super_Populares,11487538,1543,CP11; CYP1; CYP1A1; P1-450; P450-C; P450DX,descarte_a_fora_abstract,,
Q1_Super_Populares,25624455,3717,JAK2; JTK10,sobreviveu,,
Q1_Super_Populares,16638855,5747,FADK; FAK; FAK1; PPP1R71; PTK2,sobreviveu,,
Q1_Super_Populares,25010932,7124,DIF; TNF; TNF-alpha; TNFA; TNFSF2,sobreviveu,,
Q1_Super_Populares,12782302,3576,3-10C; AMCF-I; CXCL8; GCP-1; GCP1; IL-8; IL8; K60; LECT; LUCT; LYNAP; MDNCF; MONAP; NAF; NAP-1; NAP1; SCYB8; TSG-1; b-ENAP,sobreviveu,,
Q1_Super_Populares,19843326,675,BRCA2; BRCC2; FACD; FAD; FAD1; FANCD; FANCD1; XRCC11,sobreviveu,,
Q1_Super_Populares,15863794,6532,5-HTT; HTT; OCD1; SERT1; SLC6A4,sobreviveu,,
Q1_Super_Populares,31213647,7015,EST2; TCS1; TERT; TP2; TRT; hEST2,descarte_a_fora_abstract,,
Q1_Super_Populares,12881616,1080,ABC35; ABCC7; CF; CFTR; CFTR/MRP; MRP7; TNR-CFTR; dJ760C5.1,descarte_b_no_abstract,CF,nt clinical profile of cystic fibrosis (CF) in Indian children and the prevalence 
Q1_Super_Populares,8756624,1026,CAP20; CDKN1; CDKN1A; CIP1; P21; SDI1; WAF1; p21; p21CIP1; p21Cip1/Waf1,descarte_b_no_abstract,p21CIP1,otifs are essential for the function of p21CIP1.   The cyclin-dependent kinase (Cdk) in
Q1_Super_Populares,19959759,3952,LEP; OB; OBS,sobreviveu,,
Q1_Super_Populares,20438394,3690,CD61; GP3A; GPIIIa; ITGB3,descarte_a_fora_abstract,,
Q1_Super_Populares,15115913,1565,CPD6; CYP2D; CYP2D6; CYP2D7AP; CYP2D7BP; CYP2D7P2; CYP2D8P2; CYP2DL1; P450-DB1; P450C2D,sobreviveu,,
Q1_Super_Populares,21915265,1401,CRP; PTX1,sobreviveu,,
Q1_Super_Populares,23293110,3791,CD309; FLK1; KDR; VEGFR; VEGFR2,sobreviveu,,
Q1_Super_Populares,36271031,10413,YAP-1; YAP1; YAP65,sobreviveu,,
Q1_Super_Populares,24824777,5925,OSRC; PPP1R130; RB; RB1,descarte_b_no_abstract,RB,"of the retinoblastoma tumor suppressor (RB) pathway, which is lost at relatively h"
Q1_Super_Populares,35504883,960,CD44; CD44R; CDw44; CSPG8; ECM-III; H-CAM; HCELL; HUTCH-1; HUTCH-I; Hermes-1; IN; MC56; MDU2; MDU3; MIC4; PGP-1; Pgp1,descarte_b_no_abstract,CD44,ess of breast cancer stem cells through CD44 variant splicing isoforms.   Alternativ
Q1_Super_Populares,31240317,2908,GR; GRL; NR3C1,sobreviveu,,
Q1_Super_Populares,24700253,4851,NOTCH1; TAN1,sobreviveu,,
Q1_Super_Populares,34270831,406991,MIR-21; MIR21; MIRN21; hsa-mir-21,descarte_b_no_abstract,MIR21,Postoperative changes in plasma miR21-5p as a novel biomarker for colorectal 
Q1_Super_Populares,18790046,6647,ALS; ALS1; IPOA; SOD1,sobreviveu,,
Q1_Super_Populares,30471768,5743,COX2; PTGS2,sobreviveu,,
Q1_Super_Populares,8889548,3958,GALIG; LGALS2; LGALS3; MAC-2,descarte_a_fora_abstract,,
Q1_Super_Populares,24107629,857,CAV; CAV1,descarte_a_fora_abstract,,
Q1_Super_Populares,12477932,675,BRCA2; BRCC2; FACD; FAD; FAD1; FANCD; FANCD1; XRCC11,descarte_a_fora_abstract,,
Q1_Super_Populares,33355370,5594,ERK; ERK2; MAPK1; MAPK2; PRKM1; PRKM2; p41mapk,descarte_a_fora_abstract,,
Q1_Super_Populares,16155381,4318,CLG4B; MMP9,sobreviveu,,
Q1_Super_Populares,25512514,920,CD4; Leu-3; T4,sobreviveu,,
Q1_Super_Populares,34265288,3091,HIF-1alpha; HIF1; HIF1A; MOP1; PASD8; bHLHe78,sobreviveu,,
Q1_Super_Populares,17719742,64127,BLAU; CARD15; CD; CLR16.3; IBD1; NLRC2; NOD2; PSORAS1,sobreviveu,,
Q1_Super_Populares,29111166,857,CAV; CAV1,sobreviveu,,
Q1_Super_Populares,14671106,5595,ERK-1; ERK1; MAPK3; PRKM3; p44erk1; p44mapk,sobreviveu,,
Q1_Super_Populares,19029633,2147,F2,sobreviveu,,
Q1_Super_Populares,9361003,836,CASP3; CPP32; CPP32B; Yama; apopain,sobreviveu,,
Q1_Super_Populares,25600648,6696,BNSP; BSPI; ETA-1; OPN; SPP1; lnc-PKD2-2-3,sobreviveu,,
Q1_Super_Populares,28492540,7015,EST2; TCS1; TERT; TP2; TRT; hEST2,descarte_a_fora_abstract,,
Q1_Super_Populares,26937962,2944,GST1; GSTM1; H-B; MU,sobreviveu,,
Q1_Super_Populares,11751905,3688,CD29; FNRB; GPIIA; ITGB1; MDF2; MSK12,sobreviveu,,
Q1_Super_Populares,26457672,6714,ASV; SRC; SRC1; c-src,sobreviveu,,
Q1_Super_Populares,22628023,3586,CSIF; IL-10; IL10; IL10A; TGIF,sobreviveu,,
Q1_Super_Populares,31609157,1493,CD; CD152; CELIAC3; CTLA-4; CTLA4; GSE; IDDM12,sobreviveu,,
Q1_Super_Populares,28798204,3479,IGF; IGF-I; IGF1; IGF1A; IGFI,descarte_b_no_abstract,IGF-I,Imaging IGF-I uptake in growth plate cartilage using 
Q1_Super_Populares,20578265,1493,CD; CD152; CELIAC3; CTLA-4; CTLA4; GSE; IDDM12,sobreviveu,,
Q1_Super_Populares,26172389,857,CAV; CAV1,sobreviveu,,
Q1_Super_Populares,21242961,1026,CAP20; CDKN1; CDKN1A; CIP1; P21; SDI1; WAF1; p21; p21CIP1; p21Cip1/Waf1,descarte_b_no_abstract,p21,hSSB1 binds and protects p21 from ubiquitin-mediated degradation and
